tieu_de,gia_raw,dien_tich_raw,dia_chi,quan_huyen,loai_bds,loai_gd,url,nguon,so_phong_ngu,gia_vnd,dien_tich_m2,ngay_dang,phap_ly,id_nguon,lat,lon
"Bán nhà 4 lầu mặt tiền hẻm lớn 10m, Phường Tăng Nhơn Phú A, Quận 9",11 tỷ 500 triệu,100 m2,"Đường số 106, Phường Tăng Nhơn Phú A, Quận 9 (TP. Thủ Đức), TPHCM",Quận 9 (Tp. Thủ Đức),Nhà phố,ban,https://mogi.vn/quan-9/mua-nha-mat-tien-pho/ban-nha-4-lau-mat-tien-hem-lon-10m-phuong-tang-nhon-phu-a-quan-9-id22302092,mogi.vn,5,11500000000,100,20607,Sổ hồng,22302092,10.839486125,106.79618454
"Bán đất hẻm 8m thông , đường 8 Lò Lu ,trường Thạnh, Q9. 4 tỷ 150/59m2",4 tỷ 190 triệu,59 m2,"Lò Lu, Phường Trường Thạnh, Quận 9 (TP. Thủ Đức), TPHCM",Quận 9 (Tp. Thủ Đức),Đất nền,ban,https://mogi.vn/quan-9/mua-dat-tho-cu/ban-dat-hem-8m-thong-duong-8-lo-lu-truong-thanh-q9-4-ty-150-59m2-id21503796,mogi.vn,0,4190000000,59,20607,Sổ hồng,21503796,10.81016923917249,106.83138543489235
bán nhà mới xây 4 tầng ( 1 trệt + 3 lầu) - Đường Võ Văn Hát .Long Trườ,6 tỷ 650 triệu,65 m2,"Võ Văn Hát, Phường Long Trường, Quận 9 (TP. Thủ Đức), TPHCM",Quận 9 (Tp. Thủ Đức),Nhà phố,ban,https://mogi.vn/quan-9/mua-nha-hem-ngo/ban-nha-moi-xay-4-tang-1-tret-3-lau-duong-vo-van-hat-long-truo-id22733266,mogi.vn,5,6650000000,65,20607,Sổ hồng,22733266,10.793345925,106.822265625
"Bán đất mặt tiền đường 963 Nguyễn Duy Trinh , Phú Hữu, Q9 - DT: 83m2",5 tỷ 500 triệu,100 m2,"Đường 963, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), TPHCM",Quận 9 (Tp. Thủ Đức),Đất nền,ban,https://mogi.vn/quan-9/mua-nha-mat-tien-pho/ban-dat-mat-tien-duong-963-nguyen-duy-trinh-phu-huu-q9-dt-83m2-id22715867,mogi.vn,0,5500000000,100,20607,Sổ hồng,22715867,10.797850135,106.80248260500002
Bán đất mặt tiền đường 904 - Hiệp Phú - Quận 9. - DT : 4.2 x 16.5m,7 tỷ 200 triệu,70 m2,"Đường 904, Phường Hiệp Phú, Quận 9 (TP. Thủ Đức), TPHCM",Quận 9 (Tp. Thủ Đức),Đất nền,ban,https://mogi.vn/quan-9/mua-nha-mat-tien-pho/ban-dat-mat-tien-duong-904-hiep-phu-quan-9-dt-4-2-x-16-5m-id22715209,mogi.vn,0,7200000000,70,20607,Sổ hồng,22715209,10.84790087,106.781555175
"Bán nhà mặt tiền Võ Văn Hát, đối diện Đại học Marketing Quận 9. Giá 8T",8 tỷ,102 m2,"Võ Văn Hát, Phường Long Trường, Quận 9 (TP. Thủ Đức), TPHCM",Quận 9 (Tp. Thủ Đức),Nhà phố,ban,https://mogi.vn/quan-9/mua-nha-mat-tien-pho/ban-nha-mat-tien-vo-van-hat-doi-dien-dai-hoc-marketing-quan-9-gia-8t-id22737267,mogi.vn,2,8000000000,102,20607,Sổ hồng,22737267,10.793345925,106.822265625
Bán đất khu dân cư Đường 980 Nguyễn Duy Trinh .Phú Hữu Q9 -Ngang 4.5m,5 tỷ 650 triệu,80 m2,"Đường 970, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), TPHCM",Quận 9 (Tp. Thủ Đức),Đất nền,ban,https://mogi.vn/quan-9/mua-dat-tho-cu/ban-dat-khu-dan-cu-duong-980-nguyen-duy-trinh-phu-huu-q9-ngang-4-5m-id22719794,mogi.vn,0,5650000000,80,20607,Sổ hồng,22719794,10.797850135,106.80248260500002
"Bán đất Mặt Tiền Võ Văn Hát , Long Trường ,Q9 - Dt: 92m2 giá 6 tỷ 900",6 tỷ 900 triệu,92 m2,"Võ Văn Hát, Phường Long Trường, Quận 9 (TP. Thủ Đức), TPHCM",Quận 9 (Tp. Thủ Đức),Đất nền,ban,https://mogi.vn/quan-9/mua-dat-tho-cu/ban-dat-mat-tien-vo-van-hat-long-truong-q9-dt-92m2-gia-6-ty-900-id21656907,mogi.vn,0,6900000000,92,20607,Sổ hồng,21656907,10.793345925,106.822265625
Bán đất 1sẹc đường Trường Lưu. Long Trường Q9 - DT ngang 6m (82m2),5 tỷ 700 triệu,82 m2,"Trường Lưu, Phường Long Trường, Quận 9 (TP. Thủ Đức), TPHCM",Quận 9 (Tp. Thủ Đức),Đất nền,ban,https://mogi.vn/quan-9/mua-dat-tho-cu/ban-dat-1sec-duong-truong-luu-long-truong-q9-dt-ngang-6m-82m2-id22534703,mogi.vn,0,5700000000,82,20607,Sổ hồng,22534703,10.793345925,106.822265625
"Bán Nhà 1trệt 2lầu hẻm đường 6, gần Ng Duy Trinh, Long Trường Q9 - DT:",4 tỷ 600 triệu,55 m2,"Đường số 6, Phường Long Trường, Quận 9 (TP. Thủ Đức), TPHCM",Quận 9 (Tp. Thủ Đức),Nhà phố,ban,https://mogi.vn/quan-9/mua-nha-hem-ngo/ban-nha-1tret-2lau-hem-duong-6-gan-ng-duy-trinh-long-truong-q9-dt-id22732738,mogi.vn,3,4600000000,55,20607,Sổ hồng,22732738,10.793345925,106.822265625
"Bán nhà hẻm 4m đường nhánh Lã Xuân Oai, TNP. A, Q9. - DT 87m2 (4x24)",6 tỷ 300 triệu,87 m2,"Đường 160, Phường Tăng Nhơn Phú A, Quận 9 (TP. Thủ Đức), TPHCM",Quận 9 (Tp. Thủ Đức),Nhà phố,ban,https://mogi.vn/quan-9/mua-nha-hem-ngo/ban-nha-hem-4m-duong-nhanh-la-xuan-oai-tnp-a-q9-dt-87m2-4x24-id22732745,mogi.vn,3,6300000000,87,20607,Sổ hồng,22732745,10.839486125,106.79618454
"Bán nhà 3 lầu, đường số 102, TNP A, Quận 9. Nhà 8 phòng đang cho thuê",7 tỷ,60 m2,"Đường số 102, Phường Tăng Nhơn Phú A, Quận 9 (TP. Thủ Đức), TPHCM",Quận 9 (Tp. Thủ Đức),Nhà phố,ban,https://mogi.vn/quan-9/mua-nha-hem-ngo/ban-nha-3-lau-duong-so-102-tnp-a-quan-9-nha-8-phong-dang-cho-thue-id22707831,mogi.vn,8,7000000000,60,20607,Sổ hồng,22707831,10.839486125,106.79618454
"Bán nhà KDC Nam Khang, Nguyễn Duy Trinh, P Long Trường, Q9",6 tỷ 600 triệu,56 m2,"Nguyễn Duy Trinh, Phường Long Trường, Quận 9 (TP. Thủ Đức), TPHCM",Quận 9 (Tp. Thủ Đức),Nhà phố,ban,https://mogi.vn/quan-9/mua-nha-hem-ngo/ban-nha-kdc-nam-khang-nguyen-duy-trinh-p-long-truong-q9-id22715994,mogi.vn,4,6600000000,56,20607,Sổ hồng,22715994,10.793345925,106.822265625
"Bán nhà mới 1 Trệt+LỬNG + 2 LẦU + tum, Đường số 1. Nguyễn Duy Trinh",5 tỷ 860 triệu,52 m2,"Đường số 1, Phường Long Trường, Quận 9 (TP. Thủ Đức), TPHCM",Quận 9 (Tp. Thủ Đức),Nhà phố,ban,https://mogi.vn/quan-9/mua-nha-hem-ngo/ban-nha-moi-1-tret-lung-2-lau-tum-duong-so-1-nguyen-duy-trinh-id22739428,mogi.vn,4,5860000000,52,20607,Sổ hồng,22739428,10.793345925,106.822265625
"Bán đất 500m2 đường 197 Hoàng Hữu Nam, Quận 9 - DT : 9.6m x 50m",15 tỷ,500 m2,"Cầu xây, Phường Tân Phú, Quận 9 (TP. Thủ Đức), TPHCM",Quận 9 (Tp. Thủ Đức),Đất nền,ban,https://mogi.vn/quan-9/mua-dat-tho-cu/ban-dat-500m2-duong-197-hoang-huu-nam-quan-9-dt-9-6m-x-50m-id22709938,mogi.vn,0,15000000000,500,20607,Sổ hồng,22709938,10.859988215,106.800296785
Bán đất hẻm xe hơi đường 339- Phước Long-Quận 9 - Ngang 4.5 x 22m,6 tỷ 300 triệu,96 m2,"339, Phường Tăng Nhơn Phú B, Quận 9 (TP. Thủ Đức), TPHCM",Quận 9 (Tp. Thủ Đức),Đất nền,ban,https://mogi.vn/quan-9/mua-dat-tho-cu/ban-dat-hem-xe-hoi-duong-339-phuoc-long-quan-9-ngang-4-5-x-22m-id22724130,mogi.vn,0,6300000000,96,20607,Sổ hồng,22724130,10.82986641,106.78774261499996
Cần bán Officetel Sunrise CityView Q7 Lh :,2 tỷ 750 triệu,38 m2,"Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",Quận 7,Căn hộ,ban,https://mogi.vn/quan-7/mua-can-ho-officetel/can-ban-officetel-sunrise-cityview-q7-lh-id22724389,mogi.vn,2,2750000000,38,20607,Giấy tờ hợp lệ,22724389,10.7455834,106.6988912
Bán căn hộ Officetel Sunrise CityView Q7 Lh :,2 tỷ 500 triệu,38 m2,"Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",Quận 7,Căn hộ,ban,https://mogi.vn/quan-7/mua-can-ho-officetel/ban-can-ho-officetel-sunrise-cityview-q7-lh-id22724728,mogi.vn,1,2500000000,38,20607,Giấy tờ hợp lệ,22724728,10.7455834,106.6988912
"Nhà 4 tấng mới đẹp, hẻm 60 Lâm Văn Bền Quận 7. 5*20 giá 12,5 tỷ.",12 tỷ 500 triệu,100 m2,"Lâm Văn Bền, Phường Tân Kiểng, Quận 7, TPHCM",Quận 7,Nhà phố,ban,https://mogi.vn/quan-7/mua-nha-hem-ngo/nha-4-tang-moi-dep-hem-60-lam-van-ben-quan-7-5-20-gia-12-5-ty-id22738488,mogi.vn,4,12500000000,100,20607,Sổ hồng,22738488,10.74842262,106.71010970999998
"Nhà 4 tầng mới đẹp hẻm 6 m Tân Hưng quận 7. Ngang 4,8 m nở hậu, hơn 9",9 tỷ 900 triệu,55 m2,"Trần Xuân Soạn, Phường Tân Hưng, Quận 7, TPHCM",Quận 7,Nhà phố,ban,https://mogi.vn/quan-7/mua-nha-hem-ngo/nha-4-tang-moi-dep-hem-6-m-tan-hung-quan-7-ngang-4-8-m-no-hau-hon-9-id22741078,mogi.vn,4,9900000000,55,20607,Sổ hồng,22741078,10.744262215,106.69773483000006
"Đất HXH 1 sẹc Huỳnh Tấn Phát Quận 7. DT 7*20, hơn 11 tỷ.",11 tỷ 500 triệu,140 m2,"Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, TPHCM",Quận 7,Đất nền,ban,https://mogi.vn/quan-7/mua-dat-tho-cu/dat-hxh-1-sec-huynh-tan-phat-quan-7-dt-7-20-hon-11-ty-id22720145,mogi.vn,0,11500000000,140,20607,Sổ hồng,22720145,10.72914648,106.74908447000008
"Đất mặt tiền đường số 79 Tân quy quận 7. 4*21 15,3 tỷ.",15 tỷ 300 triệu,84 m2,"Đường số 79, Phường Tân Quy, Quận 7, TPHCM",Quận 7,Đất nền,ban,https://mogi.vn/quan-7/mua-nha-mat-tien-pho/dat-mat-tien-duong-so-79-tan-quy-quan-7-4-21-15-3-ty-id22737110,mogi.vn,0,15300000000,84,20607,Sổ hồng,22737110,10.74192953,106.70975494000004
"Nhà mặt đường nhựa 10 m, Nguyễn Thị Thập Quận 7. DT 4,5*22 giá 9,8 tỷ.",9 tỷ 800 triệu,100 m2,"Nguyễn Thị Thập, Phường Bình Thuận, Quận 7, TPHCM",Quận 7,Nhà phố,ban,https://mogi.vn/quan-7/mua-duong-noi-bo/nha-mat-duong-nhua-10-m-nguyen-thi-thap-quan-7-dt-4-5-22-gia-9-8-ty-id22737399,mogi.vn,2,9800000000,100,20607,Sổ hồng,22737399,10.74365902,106.72314834500004
"3 căn nhà + 10 phòng trọ hẻm 270 Huỳnh Tấn Phát, Tân thuận tây Quận 7.",11 tỷ,230 m2,"Huỳnh Tấn Phát, Phường Tân Thuận Tây, Quận 7, TPHCM",Quận 7,Nhà phố,ban,https://mogi.vn/quan-7/mua-nha-hem-ngo/3-can-nha-10-phong-tro-hem-270-huynh-tan-phat-tan-thuan-tay-quan-7-id22724963,mogi.vn,15,11000000000,230,20607,Sổ hồng,22724963,10.75086546,106.72229385500007
Tòa nhà CHDV cao tầng MT Lê Thị Chợ Quận 7. 7*20 hơn 24 t.ỷ.,24 tỷ 500 triệu,140 m2,"Lê Thị Chợ, Phường Phú Thuận, Quận 7, TPHCM",Quận 7,Nhà phố,ban,https://mogi.vn/quan-7/mua-nha-mat-tien-pho/toa-nha-chdv-cao-tang-mt-le-thi-cho-quan-7-7-20-hon-24-t-y-id22736611,mogi.vn,20,24500000000,140,20607,Sổ hồng,22736611,10.72914648,106.74908447000008
"CHDV 5 tầng hẻm xe hơi 1 sẹc Huỳnh Tấn Phát TTT Quận 7.5*24, 13 tty",13 tỷ,125 m2,"Huỳnh Tấn Phát, Phường Tân Thuận Tây, Quận 7, TPHCM",Quận 7,Bất động sản khác,ban,https://mogi.vn/quan-7/mua-nha-hem-ngo/chdv-5-tang-hem-xe-hoi-1-sec-huynh-tan-phat-ttt-quan-7-5-24-13-tty-id22724897,mogi.vn,16,13000000000,125,20607,Sổ hồng,22724897,10.75086546,106.72229385500007
"Dãy trọ 2 tầng hẻm xe hơi Trần Văn Khánh Quận 7. 6,8*24, hơn 12 tỷ.",12 tỷ 900 triệu,170 m2,"Trần Văn Khánh, Phường Tân Thuận Đông, Quận 7, TPHCM",Quận 7,Bất động sản khác,ban,https://mogi.vn/quan-7/mua-nha-hem-ngo/day-tro-2-tang-hem-xe-hoi-tran-van-khanh-quan-7-6-8-24-hon-12-ty-id22719403,mogi.vn,11,12900000000,170,20607,Sổ hồng,22719403,10.757564065,106.73672104000002
"Căn góc đường Phạm Hữu Lầu, Phú mỹ Quận 7. 6*18, chỉ 16,8 tỷ hàng hiếm",16 tỷ 800 triệu,100 m2,"Phạm Hữu Lầu, Phường Phú Mỹ, Quận 7, TPHCM",Quận 7,Bất động sản khác,ban,https://mogi.vn/quan-7/mua-nha-mat-tien-pho/can-goc-duong-pham-huu-lau-phu-my-quan-7-6-18-chi-16-8-ty-hang-hiem-id22724186,mogi.vn,4,16800000000,100,20607,Sổ hồng,22724186,10.708105085,106.73820877499998
"Nhà mặt tiền đường số Tân quy quận 7. DT 5,5*21 chỉ 16 tỷ.",16 tỷ,116 m2,"Lâm văn Bền, Phường Tân Quy, Quận 7, TPHCM",Quận 7,Nhà phố,ban,https://mogi.vn/quan-7/mua-nha-mat-tien-pho/nha-mat-tien-duong-so-tan-quy-quan-7-dt-5-5-21-chi-16-ty-id22735980,mogi.vn,2,16000000000,116,20607,Sổ hồng,22735980,10.74192953,106.70975494000004
"Nhà 4 tầng căn góc đường 12 m Tân quy quận 7. DT 9*26, 30 tỷ.",30 tỷ,253 m2,"Đường số 2, Phường Tân Quy, Quận 7, TPHCM",Quận 7,Nhà phố,ban,https://mogi.vn/quan-7/mua-nha-mat-tien-pho/nha-4-tang-can-goc-duong-12-m-tan-quy-quan-7-dt-9-26-30-ty-id22735832,mogi.vn,10,30000000000,253,20607,Sổ hồng,22735832,10.74192953,106.70975494000004
"Biệt thự 5 tầng KDC Lý Phục Man, Bình Thuận Quận 7. 10*14 , 14,2 tỷ",14 tỷ 200 triệu,140 m2,"Lý Phục Man, Phường Bình Thuận, Quận 7, TPHCM",Quận 7,Nhà phố,ban,https://mogi.vn/quan-7/mua-nha-biet-thu-lien-ke/biet-thu-5-tang-kdc-ly-phuc-man-binh-thuan-quan-7-10-14-14-2-ty-id22736675,mogi.vn,6,14200000000,140,20607,Sổ hồng,22736675,10.74365902,106.72314834500004
Nhà 3 tầng MT Huỳnh Tấn Phát Quận 7. 6*24 nhỉnh 20 tỷ.,20 tỷ 500 triệu,144 m2,"Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, TPHCM",Quận 7,Nhà phố,ban,https://mogi.vn/quan-7/mua-nha-mat-tien-pho/nha-3-tang-mt-huynh-tan-phat-quan-7-6-24-nhinh-20-ty-id22735828,mogi.vn,4,20500000000,144,20607,Sổ hồng,22735828,10.72914648,106.74908447000008
"Nhà MT Nguyễn Văn Linh kcx Tân Thuận quận 7. 6,8*17 chỉ 16 tỷ.",16 tỷ,110 m2,"Nguyễn Văn Linh, Phường Tân Thuận Tây, Quận 7, TPHCM",Quận 7,Nhà phố,ban,https://mogi.vn/quan-7/mua-nha-mat-tien-pho/nha-mt-nguyen-van-linh-kcx-tan-thuan-quan-7-6-8-17-chi-16-ty-id22735823,mogi.vn,2,16000000000,110,20607,Sổ hồng,22735823,10.75086546,106.72229385500007
"Dãy trọ Quận 7 hẻm nhựa 7 m, ko ngập, 168 m2 giá 9,2 tỷ.",9 tỷ 200 triệu,168 m2,"Huỳnh Tấn Phát, Phường Phú Mỹ, Quận 7, TPHCM",Quận 7,Bất động sản khác,ban,https://mogi.vn/quan-7/mua-nha-hem-ngo/day-tro-quan-7-hem-nhua-7-m-ko-ngap-168-m2-gia-9-2-ty-id22726667,mogi.vn,10,9200000000,168,20607,Sổ hồng,22726667,10.708105085,106.73820877499998
"Nhà góc đường 12 m, KDC Phước kiển. 10*22 full thổ cư. Hơn 16 t.ỷ.",17 tỷ,220 m2,"Lê Văn Lương, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",Huyện Nhà Bè,Nhà phố,ban,https://mogi.vn/huyen-nha-be/mua-nha-mat-tien-pho/nha-goc-duong-12-m-kdc-phuoc-kien-10-22-full-tho-cu-hon-16-t-y-id22741258,mogi.vn,4,17000000000,220,20607,Sổ hồng,22741258,10.70719,106.70577330000005
"Nhà hẻm thông 6 m, gần Lâm Văn bền. 134 m2 thổ cư chỉ> 80 tr/ m2.",11 tỷ 500 triệu,140 m2,"Lâm văn Bền, Phường Tân Thuận Tây, Quận 7, TPHCM",Quận 7,Nhà phố,ban,https://mogi.vn/quan-7/mua-nha-hem-ngo/nha-hem-thong-6-m-gan-lam-van-ben-134-m2-tho-cu-chi-80-tr-m2-id22726152,mogi.vn,8,11500000000,140,20607,Sổ hồng,22726152,10.75086546,106.72229385500007
"Mặt tiền đường Huỳnh Tấn Phát, sát Quận 7 kdbb tuyệt vời. 265 m2 hơn 1",19 tỷ 800 triệu,265 m2,"Huỳnh Tấn Phát, Thị Trấn Nhà Bè, Huyện Nhà Bè, TPHCM",Huyện Nhà Bè,Bất động sản khác,ban,https://mogi.vn/huyen-nha-be/mua-nha-mat-tien-pho/mat-tien-duong-huynh-tan-phat-sat-quan-7-kdbb-tuyet-voi-265-m2-hon-1-id22726559,mogi.vn,6,19800000000,265,20607,Sổ hồng,22726559,10.693395615,106.74153137500002
Nhà mặt tiền đường Nguyễn Thị Thập Quận 7. 6*25 giá 30 tỷ.,30 tỷ,150 m2,"Nguyễn Thị Thập, Phường Tân Quy, Quận 7, TPHCM",Quận 7,Nhà phố,ban,https://mogi.vn/quan-7/mua-nha-mat-tien-pho/nha-mat-tien-duong-nguyen-thi-thap-quan-7-6-25-gia-30-ty-id22737391,mogi.vn,3,30000000000,150,20607,Sổ hồng,22737391,10.74192953,106.70975494000004
"Nhà đẹp 4 tầng mặt tiền đường Tân Thuận Nam, 5*20 chỉ 16,5 tỷ.",16 tỷ 500 triệu,100 m2,"Tân Thuận Nam, Phường Phú Thuận, Quận 7, TPHCM",Quận 7,Nhà phố,ban,https://mogi.vn/quan-7/mua-nha-mat-tien-pho/nha-dep-4-tang-mat-tien-duong-tan-thuan-nam-5-20-chi-16-5-ty-id22726135,mogi.vn,4,16500000000,100,20607,Sổ hồng,22726135,10.72914648,106.74908447000008
"MT Huỳnh Tấn Phát, ngang hơn 7 m nở hậu. ~ 90 tr/ m2 đất ở đô thị",17 tỷ 800 triệu,220 m2,"Huỳnh Tấn Phát, Thị Trấn Nhà Bè, Huyện Nhà Bè, TPHCM",Huyện Nhà Bè,Đất nền,ban,https://mogi.vn/huyen-nha-be/mua-nha-mat-tien-pho/mt-huynh-tan-phat-ngang-hon-7-m-no-hau-90-tr-m2-dat-o-do-thi-id22725766,mogi.vn,0,17800000000,220,20607,Sổ hồng,22725766,10.693395615,106.74153137500002
Nhà mặt tiền đường Huỳnh Tấn Phát Quận 7. 175 m2 hơn 20 tỷ.,20 tỷ 900 triệu,175 m2,"Huỳnh Tấn Phát, Phường Tân Phú, Quận 7, TPHCM",Quận 7,Nhà phố,ban,https://mogi.vn/quan-7/mua-nha-mat-tien-pho/nha-mat-tien-duong-huynh-tan-phat-quan-7-175-m2-hon-20-ty-id22725448,mogi.vn,4,20900000000,175,20607,Sổ hồng,22725448,10.725280285,106.72458648999998
Bán căn hộ Sunrise CityView Q7 Lh :,2 tỷ 500 triệu,38 m2,"Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",Quận 7,Căn hộ,ban,https://mogi.vn/quan-7/mua-can-ho-officetel/ban-can-ho-sunrise-cityview-q7-lh-id22725245,mogi.vn,1,2500000000,38,20607,Giấy tờ hợp lệ,22725245,10.7455834,106.6988912
"Nhà 4 tầng KDBB, mặt tiền 458 HTP ra Lý Phục Man Quận 7. 272 m2. 25,5",25 tỷ 500 triệu,272 m2,"Huỳnh Tấn Phát, Phường Bình Thuận, Quận 7, TPHCM",Quận 7,Nhà phố,ban,https://mogi.vn/quan-7/mua-nha-hem-ngo/nha-4-tang-kdbb-mat-tien-458-htp-ra-ly-phuc-man-quan-7-272-m2-25-5-id22721424,mogi.vn,18,25500000000,272,20607,Sổ hồng,22721424,10.74365902,106.72314834500004
"CHDV 5 tầng hẻm 6 m, 7*20, thu nhập 50 tr. 14,2 tỷ, Quận 7.",14 tỷ 200 triệu,140 m2,"Huỳnh Tấn Phát, Phường Bình Thuận, Quận 7, TPHCM",Quận 7,Bất động sản khác,ban,https://mogi.vn/quan-7/mua-nha-hem-ngo/chdv-5-tang-hem-6-m-7-20-thu-nhap-50-tr-14-2-ty-quan-7-id22723090,mogi.vn,16,14200000000,140,20607,Sổ hồng,22723090,10.74365902,106.72314834500004
Chọn lọc mặt tiền Huỳnh Tán Phát ngang rộng giá tốt.,17 tỷ 900 triệu,220 m2,"Huỳnh Tấn Phát, Thị Trấn Nhà Bè, Huyện Nhà Bè, TPHCM",Huyện Nhà Bè,Bất động sản khác,ban,https://mogi.vn/huyen-nha-be/mua-nha-mat-tien-pho/chon-loc-mat-tien-huynh-tan-phat-ngang-rong-gia-tot-id22722229,mogi.vn,0,17900000000,220,20607,Sổ hồng,22722229,10.693395615,106.74153137500002
Tổng hợp một số bds mặt tiền Huỳnh Tấn Phát ngang rộng.,17 tỷ 900 triệu,200 m2,"Huỳnh Tấn Phát, Thị Trấn Nhà Bè, Huyện Nhà Bè, TPHCM",Huyện Nhà Bè,Bất động sản khác,ban,https://mogi.vn/huyen-nha-be/mua-nha-mat-tien-pho/tong-hop-mot-so-bds-mat-tien-huynh-tan-phat-ngang-rong-id22718753,mogi.vn,1,17900000000,200,20607,Sổ hồng,22718753,10.693395615,106.74153137500002
"Biệt thự góc đường 12 m, kDC Lập phúc. 10*22, chỉ 17 tỷ.",17 tỷ,214 m2,"Lê Văn Lương, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",Huyện Nhà Bè,Nhà phố,ban,https://mogi.vn/huyen-nha-be/mua-nha-biet-thu-lien-ke/biet-thu-goc-duong-12-m-kdc-lap-phuc-10-22-chi-17-ty-id22721293,mogi.vn,5,17000000000,214,20607,Sổ hồng,22721293,10.70719,106.70577330000005
"Đất mặt tiền đường số Tân quy Quận 7. 5,5*21 chỉ 16 tỷ.",16 tỷ,112 m2,"Đường 51, Phường Tân Quy, Quận 7, TPHCM",Quận 7,Đất nền,ban,https://mogi.vn/quan-7/mua-nha-mat-tien-pho/dat-mat-tien-duong-so-tan-quy-quan-7-5-5-21-chi-16-ty-id22702691,mogi.vn,2,16000000000,112,20607,Sổ hồng,22702691,10.74192953,106.70975494000004
"Đất được xd hầm và 7 tầng, đường 12 m. Gần RMIT. 10*20.",18 tỷ,200 m2,"Trần Thị Liền, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",Huyện Nhà Bè,Đất nền,ban,https://mogi.vn/huyen-nha-be/mua-dat-tho-cu/dat-duoc-xd-ham-va-7-tang-duong-12-m-gan-rmit-10-20-id22740535,mogi.vn,0,18000000000,200,20607,Sổ hồng,22740535,10.70719,106.70577330000005
"Nhà 3 tầng đường 8 m 502 Huỳnh Tấn Phát Quận 7. 8*19, 153 m2. 12,99 tỷ",12 tỷ 990 triệu,153 m2,"Huỳnh Tấn Phát, Phường Bình Thuận, Quận 7, TPHCM",Quận 7,Nhà phố,ban,https://mogi.vn/quan-7/mua-duong-noi-bo/nha-3-tang-duong-8-m-502-huynh-tan-phat-quan-7-8-19-153-m2-12-99-ty-id22711511,mogi.vn,4,12990000000,153,20607,Sổ hồng,22711511,10.74365902,106.72314834500004
CHDV 10 phòng mặt tiền đường Trần Trọng Cung Quận 7. Ngang rộng 8 m,12 tỷ 900 triệu,60 m2,"Trần Trọng Cung, Phường Tân Thuận Đông, Quận 7, TPHCM",Quận 7,Phòng/Cho thuê,ban,https://mogi.vn/quan-7/mua-nha-mat-tien-pho/chdv-10-phong-mat-tien-duong-tran-trong-cung-quan-7-ngang-rong-8-m-id22736786,mogi.vn,10,12900000000,60,20607,Sổ hồng,22736786,10.757564065,106.73672104000002
"Giảm mạnh bán gấp lô đất dự án VPH Phú Mỹ Q 7. 6*21 chỉ 16,5 tỷ rẻ nhấ",16 tỷ 500 triệu,126 m2,"Hoàng Quốc Việt, Phường Phú Mỹ, Quận 7, TPHCM",Quận 7,Đất nền,ban,https://mogi.vn/quan-7/mua-dat-tho-cu/giam-manh-ban-gap-lo-dat-du-an-vph-phu-my-q-7-6-21-chi-16-5-ty-re-nha-id22737253,mogi.vn,0,16500000000,126,20607,Sổ hồng,22737253,10.713545799255373,106.73371887207033
200 m2 đất Nhà bè hẻm 6 m. DT 7*29 chỉ hơn 30 tr/ m2.,6 tỷ 700 triệu,200 m2,"Lê Văn Lương, Xã Nhơn Đức, Huyện Nhà Bè, TPHCM",Huyện Nhà Bè,Đất nền,ban,https://mogi.vn/huyen-nha-be/mua-dat-tho-cu/200-m2-dat-nha-be-hem-6-m-dt-7-29-chi-hon-30-tr-m2-id22736102,mogi.vn,0,6700000000,200,20607,Sổ hồng,22736102,10.67145729,106.70388031000005
"Nhà 3 tầng MT Huỳnh Tấn Phát, 5*27 , 135 m2 thổ cư hơn 12 tỷ.",12 tỷ 900 triệu,135 m2,"Huỳnh Tấn Phát, Xã Phú Xuân, Huyện Nhà Bè, TPHCM",Huyện Nhà Bè,Nhà phố,ban,https://mogi.vn/huyen-nha-be/mua-nha-mat-tien-pho/nha-3-tang-mt-huynh-tan-phat-5-27-135-m2-tho-cu-hon-12-ty-id22736730,mogi.vn,4,12900000000,135,20607,Sổ hồng,22736730,10.678106785,106.74975204500004
"Nhà mặt tiền đường nhựa rộng 16 m Quận 7. 5*21 chỉ 13,6 tỷ.",13 tỷ 600 triệu,104 m2,"Hoàng Quốc Việt, Phường Phú Thuận, Quận 7, TPHCM",Quận 7,Nhà phố,ban,https://mogi.vn/quan-7/mua-nha-mat-tien-pho/nha-mat-tien-duong-nhua-rong-16-m-quan-7-5-21-chi-13-6-ty-id22737231,mogi.vn,2,13600000000,104,20607,Sổ hồng,22737231,10.72914648,106.74908447000008
