tieu_de,gia_raw,dien_tich_raw,dia_chi,quan_huyen,loai_bds,loai_gd,url,nguon,so_phong_ngu,gia_vnd,dien_tich_m2,ngay_dang,phap_ly,id_nguon,lat,lon
"Đất full thổ cư 123,5m² (5x24,7), đường 7m, sổ riêng, Đ.Xuân Thới Sơn 11, gần Vinhomes Hóc Môn","3,6 Tỷ","123,5 m2","Xã Xuân Thới Sơn - Huyện Hóc Môn, TP Hồ Chí Minh",Huyện Hóc Môn,Đất nền,ban,https://homedy.com/ban-nha-rieng-huyen-hoc-mon-tp-ho-chi-minh/dat-full-tho-cu-1235m-5x247-duong-7m-so-d-xuan-thoi-son-11-gan-vinhomes-es3208716,homedy.com,0,3600000000,123.5,2026-06-01,Sổ hồng,3208716,10.8937624,106.5832489
"Bán Chung Cư Wilton 67m2 Giá 2T9, Full Nội Thất, View đẹp, Tiện ích Cao Cấp, Ở Ngay. Sổ Hồng Riêng","2,9 Tỷ",67 m2,"Đường Nguyễn Văn Thương - Phường 25, Quận Bình Thạnh, TP Hồ Chí Minh",Quận Bình Thạnh,Căn hộ,ban,https://homedy.com/ban-can-ho-quan-binh-thanh-tp-ho-chi-minh/chung-cu-wilton-67m2-gia-2t9-full-noi-that-view-dep-tien-ich-cao-cap-o-ngay-so-hong-rieng-es3206236,homedy.com,2,2900000000,67,2026-05-15,Sổ hồng,3206236,10.7987615,106.7208459
"Bán biệt thự Quận 10, hxh Điện Biên Phủ, 274m2, 2 tầng, sân lớn, giá 55 tỷ",55 Tỷ,274 m2,"Đường Điện Biên Phủ - Phường 11, Quận 10, TP Hồ Chí Minh",Quận 10,Nhà phố,ban,https://homedy.com/ban-nha-biet-thu-lien-ke-quan-10-tp-ho-chi-minh/hxh-dien-bien-phu-274m2-2-tang-san-lon-gia-55-ty-es3208708,homedy.com,0,55000000000,274,2026-06-01,Sổ hồng,3208708,10.770528,106.669426
"Bán tòa nhà Nguyễn Duy Dương, Q10, 7,8m x 19m, Hầm, 6 tầng, giá 80 tỷ",80 Tỷ,108 m2,"Đường Nguyễn Duy Dương - Phường 3, Quận 10, TP Hồ Chí Minh",Quận 10,Nhà phố,ban,https://homedy.com/ban-bat-dong-san-khac-quan-10-tp-ho-chi-minh/toa-nha-nguyen-duy-duong-q10-78m-x-19m-ham-6-tang-gia-80-ty-es3208702,homedy.com,0,80000000000,108,2026-06-01,Sổ hồng,3208702,10.7770084,106.6811613
"Bán Nhà Riêng Chính Chủ H3G Đ. Lê Thị Riêng Q1 - Dt 3,6 x 4,3 - Chỉ 3,4 Tỷ","3,4 Tỷ",16 m2,"Đường Lê Thị Riêng - Phường Bến Thành, Quận 1, TP Hồ Chí Minh",Quận 1,Nhà phố,ban,https://homedy.com/ban-nha-rieng-quan-1-tp-ho-chi-minh/chinh-chu-h3g-d-le-thi-q1-dt-36-x-43-34-ty-es3208685,homedy.com,0,3400000000,16,2026-06-01,Sổ hồng,3208685,10.7741635,106.6903807
"Chính chủ cần bán đất MT đường D1,Q9 đối diện KDL Song Long giá rẻ 10tr3/m2 2500m2","25,5 Tỷ",2500 m2,"Đường D1 - Phường Long Phước, Thành phố Thủ Đức, TP Hồ Chí Minh",Thành Phố Thủ Đức,Đất nền,ban,https://homedy.com/ban-dat-thanh-pho-thu-duc-tp-ho-chi-minh/chinh-chu-can-mt-duong-d1q9-doi-dien-kdl-song-long-gia-re-10tr3-m2-2500m2-es3165453,homedy.com,0,25500000000,2500,2026-05-02,Sổ hồng,3165453,10.8364921,106.7657612
"Bán biệt thự Saigon Mystery Villas, 448m2, hầm 3 tầng, 2 mặt tiền, giá 185 tỷ",185 Tỷ,448 m2,"Đường Đồng Văn Cống, Phường Thạnh Mỹ Lợi, Quận 2, TP Hồ Chí Minh",Quận 2,Nhà phố,ban,https://homedy.com/ban-nha-biet-thu-lien-ke-khu-do-thi-saigon-mystery-villas/448m2-ham-3-tang-2-mat-tien-gia-185-ty-es3208659,homedy.com,0,185000000000,448,2026-06-01,Sổ hồng,3208659,10.777469196760585,106.75044688511956
"Bán biệt thự Him Lam Quận 7, hầm 3 lầu, 10 phòng, 250m2, giá chỉ 75 tỷ",75 Tỷ,250 m2,"Phường Tân Hưng - Quận 7, TP Hồ Chí Minh",Quận 7,Nhà phố,ban,https://homedy.com/ban-nha-biet-thu-lien-ke-quan-7-tp-ho-chi-minh/him-lam-ham-3-lau-10-phong-250m2-gia-75-ty-es3208658,homedy.com,0,75000000000,250,2026-06-01,Sổ hồng,3208658,10.7305239,106.7087488
"Bán đất nền biệt thự, Khu compound Fideco, 140m2, ngang 7m, giá 42 tỷ",42 Tỷ,140 m2,"Đường Thảo Điền - Phường An Khánh, Quận 2, TP Hồ Chí Minh",Quận 2,Đất nền,ban,https://homedy.com/ban-dat-nen-du-an-quan-2-tp-ho-chi-minh/biet-thu-khu-compound-fideco-140m2-ngang-7m-gia-42-ty-es3208657,homedy.com,0,42000000000,140,2026-06-01,Sổ hồng,3208657,10.8037248,106.7462249
"Tô Ký Tower 2 phòng ngủ giá rẻ 2 tỷ, 51 - 75m2 sổ hồng, mặt tiền Tô Ký có trung tâm thương mại",2 Tỷ,51 m2,"Đường Tô Ký - Phường Trung Mỹ Tây, Quận 12, TP Hồ Chí Minh",Quận 12,Phòng/Cho thuê,ban,https://homedy.com/ban-can-ho-quan-12-tp-ho-chi-minh/to-ky-tower-2-phong-ngu-gia-re-ty-51-75m2-so-hong-mat-tien-co-trung-tam-thuong-mai-es1509455,homedy.com,2,2000000000,51,2026-03-10,Sổ hồng,1509455,10.8544446,106.6252083
Cách Mặt tiền 50m hẻm Đặng thùy trâm 10m Xe tài lưu thông,"10,3 Tỷ",53 m2,"Đường Đặng Thùy Trâm - Phường 13, Quận Bình Thạnh, TP Hồ Chí Minh",Quận Bình Thạnh,Bất động sản khác,ban,https://homedy.com/ban-nha-rieng-quan-binh-thanh-tp-ho-chi-minh/cach-mat-tien-50m-hem-dang-thuy-tram-10m-xe-tai-luu-thong-es3208625,homedy.com,5,10300000000,53,2026-05-31,Sổ hồng,3208625,10.8263833,106.7061889
"Combo 2 căn liền kề 10m mặt tiền , cực hiếm, Khu dân cư trung tâm Bình Lợi",45 Tỷ,217 m2,"Phường 13 - Quận Bình Thạnh, TP Hồ Chí Minh",Quận Bình Thạnh,Bất động sản khác,ban,https://homedy.com/ban-nha-mat-pho-quan-binh-thanh-tp-ho-chi-minh/combo-2-can-lien-ke-10m-tien-cuc-hiem-khu-dan-cu-trung-tam-loi-es3208624,homedy.com,0,45000000000,217,2026-05-31,Sổ hồng,3208624,10.8263833,106.7061889
"Tôi Chính Chủ đang kẹt tiền bán CH 55m2/2 tỷ 2 ,Sổ trao tay ,Bank 70% dài hạn,Tầng cao view Hồ bơi","2,2 Tỷ",55 m2,"Đường Nguyễn Thái Sơn - Phường 3, Quận Gò Vấp, TP Hồ Chí Minh",Quận Gò Vấp,Bất động sản khác,ban,https://homedy.com/ban-can-ho-quan-go-vap-tp-ho-chi-minh/toi-chinh-chu-dang-ket-tien-ch-55m2-2-ty-so-trao-tay-bank-70-dai-hantang-cao-view-boi-es3208188,homedy.com,2,2200000000,55,2026-05-28,Sổ hồng,3208188,10.8154508,106.6776414
"Giá đầu tư - nhà 4 tầng KDC Êm Đềm Linh Xuân , 119m2, 9,3 tỷ.","9,3 Tỷ",119 m2,"Phường Linh Xuân - Thành phố Thủ Đức, TP Hồ Chí Minh",Thành Phố Thủ Đức,Nhà phố,ban,https://homedy.com/ban-nha-mat-pho-thanh-pho-thu-duc-tp-ho-chi-minh/gia-dau-tu-4-tang-kdc-em-dem-linh-xuan-119m2-93-ty-es3203435,homedy.com,4,9300000000,119,2026-05-29,Sổ hồng,3203435,10.8727102,106.7649932
cần thanh toán gấp siêu phẩm nhà gần AEON Tân Phú giá cực yêu thương chỉ trên dưới 2 Tỷ,"1,9 - 2,25 Tỷ",65 - 73 m2,"Đường Bình Long - Phường Tân Sơn Nhì, Quận Tân Phú, TP Hồ Chí Minh",Quận Tân Phú,Nhà phố,ban,https://homedy.com/ban-nha-rieng-quan-tan-phu-tp-ho-chi-minh/can-thanh-toan-gap-sieu-pham-gan-aeon-gia-cuc-yeu-thuong-tren-duoi-2-ty-es3208574,homedy.com,3,2250000000,65,2026-05-31,Sổ hồng,3208574,10.7918681,106.6277515
"Bán căn hộ Mỹ Kim 2PN view sông Landmark, sổ hồng, giá 3,2 tỷ","3,2 Tỷ",75 m2,"Đường 18, Phường Hiệp Bình Chánh, Thành phố Thủ Đức, TP Hồ Chí Minh",Thành Phố Hồ Chí Minh,Căn hộ,ban,https://homedy.com/ban-can-ho-my-kim/2pn-view-song-landmark-so-hong-gia-32-ty-es3208527,homedy.com,2,3200000000,75,2026-05-30,Sổ hồng,3208527,10.8249503,106.71920620000004
"Bán biệt thự Thạnh Mỹ Lợi, 550 m², 25m × 22m, hầm + 3 lầu, 4PN, gara ô tô",98 Tỷ,550 m2,"Đường Số 87 - Phường Thạnh Mỹ Lợi, Quận 2, TP Hồ Chí Minh",Quận 2,Nhà phố,ban,https://homedy.com/ban-nha-rieng-quan-2-tp-ho-chi-minh/biet-thu-thanh-my-loi-550-m-25m-22m-ham-3-lau-4pn-gara-o-to-es3196818,homedy.com,4,98000000000,550,2026-05-30,Sổ hồng,3196818,10.7707318,106.7702559
"Giá rất tốt - nhà mới ngay Tô Ngọc Vân Linh Đông 3,95 tỷ","3,95 Tỷ",33 m2,"Đường Tô Ngọc Vân - Phường Linh Đông, Thành phố Thủ Đức, TP Hồ Chí Minh",Thành Phố Thủ Đức,Nhà phố,ban,https://homedy.com/ban-nha-rieng-thanh-pho-thu-duc-tp-ho-chi-minh/gia-rat-tot-moi-ngay-to-ngoc-van-linh-dong-395-ty-es3208515,homedy.com,0,3950000000,33,2026-05-30,Sổ hồng,3208515,10.8553255,106.7478696
"Bán biệt thự Riviera Cove, góc 3 mặt tiền đẹp, 546m2 đất, 3 tầng, nhà hoàn thiện",65 Tỷ,546 m2,"Đường D3, Phường Phú Hữu, Quận 9, TP Hồ Chí Minh",Quận 9,Đất nền,ban,https://homedy.com/ban-nha-biet-thu-lien-ke-riviera-cove/goc-3-mat-tien-dep-546m2-dat-tang-hoan-thien-es3187666,homedy.com,0,65000000000,546,2026-05-30,Sổ hồng,3187666,10.8083989,106.78188569999998
"Bán lô đất góc 2 mặt tiền phường Long Trường, Q9, 1090m2, ngang 18m",43 Tỷ,1090 m2,"Đường Trường Lưu - Phường Long Trường, Quận 9, TP Hồ Chí Minh",Quận 9,Đất nền,ban,https://homedy.com/ban-dat-nen-du-an-quan-9-tp-ho-chi-minh/lo-goc-2-mat-tien-phuong-long-truong-q9-1090m2-ngang-18m-es2864441,homedy.com,0,43000000000,1090,2026-05-30,Sổ hồng,2864441,10.7971015,106.8234697
"Nợ gấp, bán nhà hẻm 6m Hoàng Diệu, Quận 4 - 70m2 - Thanh toán 1.09 tỷ - Hẻm xe hơi gần chợ","1,09 Tỷ",70 m2,"Đường Hoàng Diệu - Phường 12, Quận 4, TP Hồ Chí Minh",Quận 4,Nhà phố,ban,https://homedy.com/ban-nha-rieng-quan-4-tp-ho-chi-minh/no-gap-hem-6m-hoang-dieu-70m2-thanh-toan-1-09-ty-xe-hoi-gan-cho-es1463138,homedy.com,3,1090000000,70,2026-05-30,Sổ hồng,1463138,10.7650554,106.7070937
Kẹt nợ làm ăn bán gấp nhà 1 trệt 3 lầu Khuông Việt - 80m2 - 1.25 tỷ cho thuê 32tr/tháng,"1,25 Tỷ",80 m2,"Đường Khuông Việt - Phường Phú Trung, Quận Tân Phú, TP Hồ Chí Minh",Quận Tân Phú,Nhà phố,thue,https://homedy.com/ban-nha-rieng-quan-tan-phu-tp-ho-chi-minh/ket-no-lam-an-gap-1-tret-3-lau-khuong-viet-80m2-25-ty-cho-thue-32tr-thang-es1469155,homedy.com,4,1250000000,80,2026-05-18,Sổ hồng,1469155,10.7770851,106.6403651
"Ly hôn bán nhà nuôi con nhà đường Xóm Chiếu, Quận 4, 75m2, 1,13 tỷ, 1 lầu nhà đẹp ở liền","1,13 Tỷ",75 m2,"Đường Xóm Chiếu - Phường 14, Quận 4, TP Hồ Chí Minh",Quận 4,Nhà phố,ban,https://homedy.com/ban-nha-rieng-quan-4-tp-ho-chi-minh/ly-hon-nuoi-con-duong-xom-chieu-75m2-113-ty-1-lau-dep-o-lien-es1469169,homedy.com,3,1130000000,75,2026-05-27,Sổ hồng,1469169,10.7562778,106.7096419
Đầu Tư Đất Củ Chi Hôm Nay – Đón Đầu Sự Phát Triển Của Khu Tây Bắc TP.HCM,"1,3 Tỷ",100 m2,"Đường Trung Lập - Xã Thái Mỹ, Huyện Củ Chi, TP Hồ Chí Minh",Huyện Củ Chi,Đất nền,ban,https://homedy.com/ban-dat-huyen-cu-chi-tp-ho-chi-minh/dau-tu-hom-nay-don-su-phat-trien-cua-khu-tay-bac-hcm-es3208494,homedy.com,0,1300000000,100,2026-05-30,Sổ hồng,3208494,11.0967072,106.5097461
"Nhà 6 tầng 486m2 xe hơi đổ cửa, thang máy - ở ngay - gần chợ an nhơn- gò vấp lh:0707745769.",13 Tỷ,486 m2,"Phường 6 - Quận Gò Vấp, TP Hồ Chí Minh",Quận Gò Vấp,Nhà phố,ban,https://homedy.com/ban-nha-mat-pho-quan-go-vap-tp-ho-chi-minh/6-tang-486m2-xe-hoi-do-cua-thang-may-o-ngay-gan-cho-an-nhon-lh0707745769-es3208485,homedy.com,7,13000000000,486,2026-05-30,Sổ hồng,3208485,10.8353538,106.6740337
"Bán nhanh căn hộ 105m2 - 6,7 tỷ - 3PN2WC - Celesta Rise","6,7 Tỷ",105 m2,"Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TP Hồ Chí Minh",Huyện Nhà Bè,Căn hộ,ban,https://homedy.com/ban-can-ho-celesta-rise/nhanh-105m2-67-ty-3pn2wc-es3208480,homedy.com,3,6700000000,105,2026-05-30,Sổ hồng,3208480,10.710801213039383,106.7072873359375
"Bán nhà Quận 3, Đường Điện Biên Phủ, gần ngã tư, 214m2 đất, 2 tầng, giá bán 125 tỷ",125 Tỷ,214 m2,"Đường Điện Biên Phủ - Phường 6, Quận 3, TP Hồ Chí Minh",Quận 3,Đất nền,ban,https://homedy.com/ban-nha-mat-pho-quan-3-tp-ho-chi-minh/duong-dien-bien-phu-gan-nga-tu-214m2-dat-2-tang-gia-125-ty-es3192615,homedy.com,0,125000000000,214,2026-05-30,Sổ hồng,3192615,10.7758292,106.6908575
"Căn 75m2 Hoàng Kim Thế Gia sổ hồng sẵn, TT 950tr ở ngay, nhà mới, nội thất","3,75 Tỷ",75 m2,"Đường Trương Phước Phan, Phường Bình Trị Đông, Quận Bình Tân, TP Hồ Chí Minh",Quận Bình Tân,Nhà phố,ban,https://homedy.com/ban-can-ho-hoang-kim-the-gia-the-golden-dynasty/75m2-so-hong-san-tt-950tr-o-ngay-nha-moi-noi-that-es3196919,homedy.com,0,3750000000,75,2026-05-30,Sổ hồng,3196919,10.77407123487246,106.61428906085212
"Bán nhà mặt tiền đường 53 Hiệp Bình Chánh Thủ Đức, 4x16m, 4PN, giá 7,5 tỷ","7,5 Tỷ",64 m2,"Đường Số 53 - Phường Hiệp Bình Chánh, Thành phố Thủ Đức, TP Hồ Chí Minh",Thành Phố Thủ Đức,Nhà phố,ban,https://homedy.com/ban-nha-mat-pho-thanh-pho-thu-duc-tp-ho-chi-minh/tien-duong-53-hiep-binh-chanh-4x16m-4pn-gia-75-ty-es3204963,homedy.com,4,7500000000,64,2026-05-25,Sổ hồng,3204963,10.8299994,106.7132913
Chỉ 4.68 tỉ CC MT thụt Trần Quốc Toản q3 mới 3 lầu,"4,68 Tỷ",45 m2,"Đường Trần Quốc Toản - Phường 8, Quận 3, TP Hồ Chí Minh",Quận 3,Bất động sản khác,ban,https://homedy.com/ban-nha-rieng-quan-3-tp-ho-chi-minh/4-68-ti-cc-mt-thut-tran-quoc-toan-q3-moi-lau-es3208434,homedy.com,0,4680000000,45,2026-05-30,Sổ hồng,3208434,10.7752885,106.705369
"Dãy trọ 5 phòng ngay làng đại học, Linh Xuân , 100m2, 5,5 tỷ.","5,5 Tỷ",100 m2,"Phường Linh Xuân - Thành phố Thủ Đức, TP Hồ Chí Minh",Thành Phố Thủ Đức,Phòng/Cho thuê,ban,https://homedy.com/ban-nha-rieng-thanh-pho-thu-duc-tp-ho-chi-minh/day-tro-5-phong-ngay-lang-dai-hoc-linh-xuan-100m2-55-ty-es3198392,homedy.com,0,5500000000,100,2026-05-29,Sổ hồng,3198392,10.8727102,106.7649932
Giá rất tốt - 2 tầng ngay Hồ Văn Tư sát chợ Thủ Đức 5 tỷ!,5 Tỷ,48 m2,"Đường Hồ Văn Tư - Phường Trường Thọ, Thành phố Thủ Đức, TP Hồ Chí Minh",Thành Phố Thủ Đức,Bất động sản khác,ban,https://homedy.com/ban-nha-rieng-thanh-pho-thu-duc-tp-ho-chi-minh/gia-rat-tot-2-tang-ngay-van-tu-sat-cho-5-ty-es3200047,homedy.com,0,5000000000,48,2026-05-29,Sổ hồng,3200047,10.8202523,106.7589927
"Nhà 4 tầng hẻm xe hơi đường số 11 Trường Thọ, 7,7 tỷ.","7,7 Tỷ",75 m2,"Đường Số 11 - Phường Trường Thọ, Thành phố Thủ Đức, TP Hồ Chí Minh",Thành Phố Thủ Đức,Nhà phố,ban,https://homedy.com/ban-nha-rieng-thanh-pho-thu-duc-tp-ho-chi-minh/4-tang-hem-xe-hoi-duong-so-11-truong-tho-77-ty-es3202289,homedy.com,4,7700000000,75,2026-05-29,Sổ hồng,3202289,10.8454774,106.7591933
"Đất lô góc MTKD Khu dân cư Êm Đềm Linh Xuân, 14,8 tỷ","14,8 Tỷ",131 m2,"Phường Linh Xuân - Thành phố Thủ Đức, TP Hồ Chí Minh",Thành Phố Thủ Đức,Đất nền,ban,https://homedy.com/ban-dat-thanh-pho-thu-duc-tp-ho-chi-minh/lo-goc-mtkd-khu-dan-cu-em-dem-linh-xuan-148-ty-es3201233,homedy.com,0,14800000000,131,2026-05-29,Sổ hồng,3201233,10.8727102,106.7649932
"Đất FO chưa qua đầu tư Tây Hoà quận 9 , 6,5 tỷ","6,5 Tỷ",85 m2,"Đường Tây Hòa - Phường Phước Long A, Quận 9, TP Hồ Chí Minh",Quận 9,Đất nền,ban,https://homedy.com/ban-dat-quan-9-tp-ho-chi-minh/fo-chua-qua-dau-tu-tay-hoa-65-ty-es3200438,homedy.com,0,6500000000,85,2026-05-29,Sổ hồng,3200438,10.8441928,106.7791529
"Giá tốt đầu tư - Nhà 4 tầng Linh Trung, 7,45 tỷ.","7,45 Tỷ",53 m2,"Đường 16 - Phường Linh Trung, Thành phố Thủ Đức, TP Hồ Chí Minh",Thành Phố Thủ Đức,Nhà phố,ban,https://homedy.com/ban-nha-rieng-thanh-pho-thu-duc-tp-ho-chi-minh/gia-tot-dau-tu-4-tang-linh-trung-745-ty-es3200028,homedy.com,4,7450000000,53,2026-05-29,Sổ hồng,3200028,10.8651356,106.7645982
"Nhà 4 tầng mặt tiền KDC Linh Xuân , 90 m2, 15 tỷ, tặng toàn bộ nội thất.",15 Tỷ,90 m2,"Đường 4 - Phường Linh Xuân, Thành phố Thủ Đức, TP Hồ Chí Minh",Thành Phố Thủ Đức,Nhà phố,ban,https://homedy.com/ban-nha-mat-pho-thanh-pho-thu-duc-tp-ho-chi-minh/4-tang-tien-kdc-linh-xuan-90-m2-15-ty-toan-bo-noi-that-es3193622,homedy.com,4,15000000000,90,2026-05-29,Sổ hồng,3193622,10.8758915,106.7693577
"Nhà đẹp 4 tầng lô góc đường số 6 Linh Xuân , 104 m2, 7 tỷ.",7 Tỷ,104 m2,"Đường 6 - Phường Linh Xuân, Thành phố Thủ Đức, TP Hồ Chí Minh",Thành Phố Thủ Đức,Nhà phố,ban,https://homedy.com/ban-nha-rieng-thanh-pho-thu-duc-tp-ho-chi-minh/dep-4-tang-lo-goc-duong-so-6-linh-xuan-104-m2-7-ty-es3194714,homedy.com,3,7000000000,104,2026-05-29,Sổ hồng,3194714,10.8595124,106.7543323
"Nhà ngay Hoàng Diệu 2 - Linh Trung, 59 m2, 5,1 tỷ","5,1 Tỷ",59 m2,"Đường 5 - Phường Linh Trung, Thành phố Thủ Đức, TP Hồ Chí Minh",Thành Phố Thủ Đức,Nhà phố,ban,https://homedy.com/ban-nha-rieng-thanh-pho-thu-duc-tp-ho-chi-minh/ngay-hoang-dieu-2-linh-trung-59-m2-51-ty-es3195305,homedy.com,2,5100000000,59,2026-05-29,Sổ hồng,3195305,10.8620078,106.7842229
"Giá tốt - Ngay Kha Vạn Cân - Phạm Văn Đồng, 8.55 tỷ","8,5 Tỷ",55 m2,"Đường Kha Vạn Cân - Phường Linh Trung, Thành phố Thủ Đức, TP Hồ Chí Minh",Thành Phố Thủ Đức,Bất động sản khác,ban,https://homedy.com/ban-nha-rieng-thanh-pho-thu-duc-tp-ho-chi-minh/gia-tot-ngay-kha-van-can-pham-dong-8-55-ty-es3195954,homedy.com,0,8500000000,55,2026-05-29,Sổ hồng,3195954,10.8646624,106.7619536
"Nhà đẹp hơn 100m2, đường nhựa 9m, Linh Xuân Thủ Đức","7,8 Tỷ",111 m2,"Đường 11 - Phường Linh Xuân, Thành phố Thủ Đức, TP Hồ Chí Minh",Thành Phố Thủ Đức,Nhà phố,ban,https://homedy.com/ban-nha-rieng-thanh-pho-thu-duc-tp-ho-chi-minh/dep-hon-100m2-duong-nhua-9m-linh-xuan-es3197750,homedy.com,0,7800000000,111,2026-05-29,Sổ hồng,3197750,10.857517,106.7759341
"Lô đất giá tốt - đường 8 Linh Xuân, 98 m2, 4,8 tỷ","4,8 Tỷ",98 m2,"Đường 8 - Phường Linh Xuân, Thành phố Thủ Đức, TP Hồ Chí Minh",Thành Phố Thủ Đức,Đất nền,ban,https://homedy.com/ban-dat-thanh-pho-thu-duc-tp-ho-chi-minh/lo-gia-tot-duong-8-linh-xuan-98-m2-48-ty-es3197151,homedy.com,0,4800000000,98,2026-05-29,Sổ hồng,3197151,10.8737386,106.7764735
"Bán nhà mặt tiền đường Âu Dương Lân , phường 2 , Q8 80m2 , 4 lầu chỉ còn 22 tỷ , lh 0398879796",22 Tỷ,80 m2,"Đường Âu Dương Lân - Phường 2, Quận 8, TP Hồ Chí Minh",Quận 8,Nhà phố,ban,https://homedy.com/ban-nha-mat-pho-quan-8-tp-ho-chi-minh/tien-duong-au-lan-phuong-2-q8-80m2-4-lau-con-22-ty-lh-0398879796-es3208409,homedy.com,4,22000000000,80,2026-05-29,Sổ hồng,3208409,10.7416082,106.6649389
Tân thới hiệp 48M2 3 lầu HXH thông nhỉnh 3 đồng chủ GẤP BÁN,"3,79 Tỷ",48 m2,"Đường Tân Thới Hiệp 20 - Phường Tân Thới Hiệp, Quận 12, TP Hồ Chí Minh",Quận 12,Bất động sản khác,ban,https://homedy.com/ban-nha-rieng-quan-12-tp-ho-chi-minh/tan-thoi-hiep-48m2-3-lau-hxh-thong-nhinh-dong-chu-gap-es3087698,homedy.com,3,3790000000,48,2026-05-29,Sổ hồng,3087698,10.867933026162085,106.64179387953678
đất thạnh xuân quận 12 - hẻm nhựa 8m - 67m2 - ngang 4.5m hệ số XD 3.5 giá chào chỉ 3.65 tỷ TL,"3,65 Tỷ",67 m2,"Đường Thạnh Xuân 24 - Phường Thạnh Xuân, Quận 12, TP Hồ Chí Minh",Quận 12,Đất nền,ban,https://homedy.com/ban-dat-quan-12-tp-ho-chi-minh/thanh-xuan-hem-nhua-8m-67m2-ngang-4-5m-he-so-xd-3-5-gia-chao-65-ty-tl-es3208408,homedy.com,0,3650000000,67,2026-05-29,Sổ hồng,3208408,10.7766343,106.69135
"Bán toà nhà văn phòng Quận Bình Thạnh, Điện Biên Phủ, 2 hầm + 13 tầng, 330m2",360 Tỷ,330 m2,"Đường Điện Biên Phủ - Phường 25, Quận Bình Thạnh, TP Hồ Chí Minh",Quận Bình Thạnh,Nhà phố,ban,https://homedy.com/ban-bat-dong-san-khac-quan-binh-thanh-tp-ho-chi-minh/toa-nha-van-phong-dien-bien-phu-2-ham-13-tang-330m2-es3192681,homedy.com,0,360000000000,330,2026-05-29,Sổ hồng,3192681,10.7987615,106.7208459
"Căn Hộ 2PN Phạm Văn Đồng 2 tỷ View Hồ Bơi, nội thất sẵn, sổ riêng bao phí O7O.555.6O36",2 Tỷ,50 m2,"Đường Phạm Văn Đồng - Phường 3, Quận Gò Vấp, TP Hồ Chí Minh",Quận Gò Vấp,Căn hộ,ban,https://homedy.com/ban-can-ho-quan-go-vap-tp-ho-chi-minh/2pn-pham-van-dong-2-ty-view-boi-noi-that-san-so-rieng-bao-phi-o7o-555-6o36-es3178927,homedy.com,2,2000000000,50,2026-05-29,Sổ hồng,3178927,10.816360997842414,106.68299674987794
"CH 52m2/ 2PN 2,1 tỷ Phan Văn Trị tầng Cao view toàn TP, sổ riêng cho vay 70% góp 8 triệu/tháng","2,1 Tỷ",52 m2,"Đường Phan Văn Trị - Phường 5, Quận Bình Thạnh, TP Hồ Chí Minh",Quận Bình Thạnh,Bất động sản khác,ban,https://homedy.com/ban-can-ho-quan-binh-thanh-tp-ho-chi-minh/ch-52m2-2pn-21-ty-phan-van-tri-tang-cao-view-toan-so-rieng-cho-vay-70-gop-8-trieu-thang-es3208403,homedy.com,2,2100000000,52,2026-05-29,Sổ hồng,3208403,10.810164457904026,106.69600009918214
"Nhà cấp 4 giá mềm ngay sau lưng chợ Việt Kiều – xã Củ Chi, Sổ riêng, 785 Tri..ệ.u",785 Triệu,150 m2,"Xã Tân Thông Hội, Huyện Củ Chi, TP Hồ Chí Minh",Huyện Củ Chi,Nhà phố,ban,https://homedy.com/ban-nha-rieng-huyen-cu-chi-tp-ho-chi-minh/cap-4-gia-mem-ngay-sau-lung-cho-viet-kieu-xa-so-785-tri-e-u-es3208390,homedy.com,2,785000000,150,2026-05-29,Sổ hồng,3208390,11.0967072,106.5097461
Cần bán gấp nhà Mặt tiền DT 4m x 13.5 (nở hậu 4m50),"21,5 Tỷ",54 m2,"Đường Trường Sa - Phường 13, Quận Phú Nhuận, TP Hồ Chí Minh",Quận Phú Nhuận,Nhà phố,ban,https://homedy.com/ban-nha-mat-pho-quan-phu-nhuan-tp-ho-chi-minh/can-gap-tien-dt-4m-x-13-5-no-hau-4m50-es3205297,homedy.com,5,21500000000,54,2026-05-10,Sổ hồng,3205297,10.8010061,106.6797643
"Bán đất đẹp tại Long Hòa, Cần Giờ, 13,086 tỷ, 654,3 m2 nhiều tiện ích","13,09 Tỷ",654 m2,"Đường Duyên Hải - Xã Long Hòa, Huyện Cần Giờ, TP Hồ Chí Minh",Huyện Cần Giờ,Đất nền,ban,https://homedy.com/ban-dat-huyen-can-gio-tp-ho-chi-minh/dep-tai-long-hoa-13086-ty-6543-m2-nhieu-tien-ich-es3208378,homedy.com,0,13090000000,654,2026-05-29,Sổ hồng,3208378,10.397789673557272,106.9296097755432
Đất Nền Gần Trung Tâm Hành Chính Củ Chi – Tiềm Năng Phát Triển Sinh Lời Cao,"1,3 Tỷ",100 m2,"Xã Thái Mỹ - Huyện Củ Chi, TP Hồ Chí Minh",Huyện Củ Chi,Đất nền,ban,https://homedy.com/ban-dat-huyen-cu-chi-tp-ho-chi-minh/nen-gan-trung-tam-hanh-chinh-tiem-nang-phat-trien-sinh-loi-cao-es3208359,homedy.com,0,1300000000,100,2026-05-29,Sổ hồng,3208359,11.0967072,106.5097461
