source,source_group,source_id,ad_id,title,price,price_str,area,rooms,address,ward,district_id,district_name,category_id,category_name,lat,lon,image,ad_url,source_url,posted_at,scraped_at,page_fetched,price_m,price_per_m2,has_coord,is_rent
homedy,ban,homedy_3209366,3209366,Hạ Giá - Bán gấp căn nhà cấp 4 ở gần chợ Sáng Tân Phú Trung 105m2 SHR giá 800tr,800000000,800 Triệu,105,2,"Đường Giồng Cát - Xã Tân Phú Trung, Huyện Củ Chi, TP Hồ Chí Minh",Xã Tân Phú Trung,NA,Huyện Củ Chi,1020,Nhà phố,11.0967072,106.5097461,NA,https://homedy.com/ban-nha-rieng-huyen-cu-chi-tp-ho-chi-minh/ha-gia-gap-can-cap-4-o-gan-cho-sang-tan-phu-trung-105m2-shr-800tr-es3209366,https://homedy.com/ban-nha-rieng-huyen-cu-chi-tp-ho-chi-minh/ha-gia-gap-can-cap-4-o-gan-cho-sang-tan-phu-trung-105m2-shr-800tr-es3209366,2026-06-06,2026-06-07 01:13:45.361434,NA,800,7619047.619047619,1,0
homedy,ban,homedy_3209365,3209365,Nhà Biệt Thự đường Lò Gốm Quận 6 diện tích hơn 700m2,120000000000,120 Tỷ,726,0,"Đường Lò Gốm - Phường 11, Quận 6, TP Hồ Chí Minh",Phường 11,NA,Quận 6,1020,Nhà phố,10.7455523,106.6476548,NA,https://homedy.com/ban-nha-mat-pho-quan-6-tp-ho-chi-minh/biet-thu-duong-lo-gom-dien-tich-hon-700m2-es3209365,https://homedy.com/ban-nha-mat-pho-quan-6-tp-ho-chi-minh/biet-thu-duong-lo-gom-dien-tich-hon-700m2-es3209365,2026-06-06,2026-06-07 01:13:45.361434,NA,120000,165289256.19834712,1,0
homedy,ban,homedy_3209360,3209360,Kẹt tiền cần bán gấp căn nhà 101m2 SHR ở gần Cầu Vượt Củ Chi giá tốt 765 triệu,765000000,765 Triệu,101,2,"Đường Nguyễn Văn Hoài - Xã Tân An Hội, Huyện Củ Chi, TP Hồ Chí Minh",Xã Tân An Hội,NA,Huyện Củ Chi,1020,Nhà phố,11.0967072,106.5097461,NA,https://homedy.com/ban-nha-rieng-huyen-cu-chi-tp-ho-chi-minh/ket-tien-can-gap-101m2-shr-o-gan-cau-vuot-gia-tot-765-trieu-es3209360,https://homedy.com/ban-nha-rieng-huyen-cu-chi-tp-ho-chi-minh/ket-tien-can-gap-101m2-shr-o-gan-cau-vuot-gia-tot-765-trieu-es3209360,2026-06-06,2026-06-07 01:13:45.361434,NA,765,7574257.425742574,1,0
homedy,ban,homedy_3208606,3208606,"Bán nhà Âu Dương Lân , phường 2 Quận 8 , 5 lầu , 6 phòng ngủ , 7wc chỉ 11,4 tỷ",11400000000,"11,4 Tỷ",46,6,"Đường Âu Dương Lân - Phường 2, Quận 8, TP Hồ Chí Minh",Phường 2,NA,Quận 8,1020,Nhà phố,10.7416082,106.6649389,NA,https://homedy.com/ban-nha-rieng-quan-8-tp-ho-chi-minh/au-duong-lan-phuong-2-5-lau-6-phong-ngu-7wc-114-ty-es3208606,https://homedy.com/ban-nha-rieng-quan-8-tp-ho-chi-minh/au-duong-lan-phuong-2-5-lau-6-phong-ngu-7wc-114-ty-es3208606,2026-05-31,2026-06-07 01:13:45.361434,NA,11400,247826086.95652175,1,0
homedy,ban,homedy_3201100,3201100,"Bán Gấp !!! nhà Chu Văn An, Bình Thạnh. DT 60m2 Giá 1 TỈ 650",1700000000,"1,6 - 1,7 Tỷ",55,0,"Đường Chu Văn An - Phường 26, Quận Bình Thạnh, TP Hồ Chí Minh",Phường 26,NA,Quận Bình Thạnh,1020,Nhà phố,10.7883675,106.6605145,NA,https://homedy.com/ban-nha-rieng-quan-binh-thanh-tp-ho-chi-minh/gap-chu-van-an-dt-60m2-gia-1-ti-650-es3201100,https://homedy.com/ban-nha-rieng-quan-binh-thanh-tp-ho-chi-minh/gap-chu-van-an-dt-60m2-gia-1-ti-650-es3201100,2026-05-03,2026-06-07 01:13:45.361434,NA,1700,30909090.90909091,1,0
homedy,ban,homedy_3201111,3201111,"Bán Nhà Gấp, Nguyễn Gia Trí, Bình Thạnh, DT 55m2, Giá 1 Tỉ 690.",1690000000,"1,69 Tỷ",60,3,"Đường Nguyễn Gia Trí - Phường 17, Quận Bình Thạnh, TP Hồ Chí Minh",Phường 17,NA,Quận Bình Thạnh,1020,Nhà phố,10.7970171,106.7031929,NA,https://homedy.com/ban-nha-rieng-quan-binh-thanh-tp-ho-chi-minh/gap-nguyen-gia-tri-dt-55m2-1-ti-690-es3201111,https://homedy.com/ban-nha-rieng-quan-binh-thanh-tp-ho-chi-minh/gap-nguyen-gia-tri-dt-55m2-1-ti-690-es3201111,2026-05-25,2026-06-07 01:13:45.361434,NA,1690,28166666.666666668,1,0
homedy,ban,homedy_3209325,3209325,"P6, Bình Thạnh - DT 64m2 BÁN GẤP giảm còn 6.7 tỷ tl",6700000000,"6,7 Tỷ",64,0,"Quận Bình Thạnh - , TP Hồ Chí Minh",Không rõ,NA,Quận Bình Thạnh,1020,Bất động sản khác,10.812271,106.7040393,NA,https://homedy.com/ban-nha-rieng-quan-binh-thanh-tp-ho-chi-minh/p6-dt-64m2-gap-giam-con-6-7-ty-tl-es3209325,https://homedy.com/ban-nha-rieng-quan-binh-thanh-tp-ho-chi-minh/p6-dt-64m2-gap-giam-con-6-7-ty-tl-es3209325,2026-06-06,2026-06-07 01:13:45.361434,NA,6700,104687500,1,0
homedy,ban,homedy_3208210,3208210,"Bán nhà Mặt tiền thụt , Tân Kỳ Tân Qúy , 330m2 , 4 lầu ngang 10x35 chỉ 19,6 tỷ lh 0398879796",19600000000,"19,6 Tỷ",330,0,"Đường Tân Kỳ Tân Quý - Phường Bình Hưng Hòa A, Quận Bình Tân, TP Hồ Chí Minh",Phường Bình Hưng Hòa A,NA,Quận Bình Tân,1020,Nhà phố,10.7703543,106.5995759,NA,https://homedy.com/ban-nha-rieng-quan-binh-tan-tp-ho-chi-minh/mat-tien-thut-ky-quy-330m2-4-lau-ngang-10x35-196-ty-lh-0398879796-es3208210,https://homedy.com/ban-nha-rieng-quan-binh-tan-tp-ho-chi-minh/mat-tien-thut-ky-quy-330m2-4-lau-ngang-10x35-196-ty-lh-0398879796-es3208210,2026-05-28,2026-06-07 01:13:45.361434,NA,19600,59393939.39393939,1,0
homedy,ban,homedy_3207800,3207800,Bán nhà kd Phan Văn Trị - Dt 75m2 - Hẻm tô tô thông. Giá nhỉnh 7 tỷ tl,7500000000,"7,5 Tỷ",75,0,"Đường Phan Văn Trị - Phường 5, Quận Gò Vấp, TP Hồ Chí Minh",Phường 5,NA,Quận Gò Vấp,1020,Nhà phố,10.8353538,106.6740337,NA,https://homedy.com/ban-nha-rieng-quan-go-vap-tp-ho-chi-minh/kd-phan-van-tri-dt-75m2-hem-to-thong-gia-nhinh-7-ty-tl-es3207800,https://homedy.com/ban-nha-rieng-quan-go-vap-tp-ho-chi-minh/kd-phan-van-tri-dt-75m2-hem-to-thong-gia-nhinh-7-ty-tl-es3207800,2026-05-25,2026-06-07 01:13:45.361434,NA,7500,100000000,1,0
homedy,ban,homedy_3208232,3208232,"Bán nhà mặt tiền kinh doanh - DT 80m2 x 3 tầng BTCT. Chỉ 13,4 tỷ tl",13400000000,"13,4 Tỷ",80,5,"Đường Nguyễn Thái Sơn - Phường 1, Quận Gò Vấp, TP Hồ Chí Minh",Phường 1,NA,Quận Gò Vấp,1020,Nhà phố,10.8353538,106.6740337,NA,https://homedy.com/ban-nha-mat-pho-quan-go-vap-tp-ho-chi-minh/tien-kinh-doanh-dt-80m2-x-3-tang-btct-134-ty-tl-es3208232,https://homedy.com/ban-nha-mat-pho-quan-go-vap-tp-ho-chi-minh/tien-kinh-doanh-dt-80m2-x-3-tang-btct-134-ty-tl-es3208232,2026-05-28,2026-06-07 01:13:45.361434,NA,13400,167500000,1,0
